Q (g/s),Hs (m),U_1m  (m/s),Ustar (m/s),HeatFlux (W/m2),Zmix (m),T (C),Wstar (m/s),L (m),stable,category_A,category_B,category_C,category_D,category_E,category_F,X,Y,Conc_MG
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,34.20201433256688,93.96926207859083,1.5440680443502757
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,30.901699437494745,95.10565162951535,2.9370161074648142
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,27.563735581699916,96.12616959383189,3.625312450961674
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,24.192189559966767,97.02957262759965,4.056904851336473
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,20.791169081775944,97.81476007338055,4.488550716500444
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,17.36481776669304,98.4807753012208,4.746634198937579
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,13.917310096006547,99.02680687415703,4.894869656745253
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,10.452846326765346,99.45218953682733,4.912753303671323
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,6.975647374412524,99.75640502598242,4.780317312140151
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,3.489949670250108,99.93908270190957,4.528916700277655
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,6.123233995736766e-15,100.0,4.222716471147583
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-3.4899496702500956,99.93908270190957,3.8312296938670634
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-6.975647374412533,99.75640502598242,3.3502480183341627
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-10.452846326765355,99.45218953682733,2.681241237375587
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-13.917310096006535,99.02680687415703,1.9030899869919435
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,55.12747116339983,192.25233918766378,1.7781512503836436
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,48.384379119933534,194.0591452551993,3.0170333392987803
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,41.58233816355189,195.6295201467611,3.77232170672292
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,34.72963553338608,196.9615506024416,4.158362492095249
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,27.834620192013094,198.05361374831406,4.408239965311849
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,20.905692653530693,198.90437907365467,4.442479769064448
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,13.951294748825047,199.51281005196483,4.212187604403958
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,6.979899340500216,199.87816540381914,3.8721562727482928
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,1.2246467991473532e-14,200.0,3.574031267727719
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-6.979899340500191,199.87816540381914,2.951823035315912
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-13.951294748825067,199.51281005196483,2.423245873936808
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-20.90569265353071,198.90437907365467,1.845098040014257
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-27.83462019201307,198.05361374831406,1.3010299956639813
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,83.16467632710378,391.2590402935222,2.361727836017593
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,69.45927106677216,393.9231012048832,3.374748346010104
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,55.66924038402619,396.1072274966281,3.851869600729766
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,41.811385307061386,397.80875814730933,3.936513742478893
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,27.902589497650094,399.02562010392967,3.6766936096248664
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,13.959798681000432,399.7563308076383,3.2329961103921536
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,2.4492935982947064e-14,400.0,2.8419848045901137
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-13.959798681000382,399.7563308076383,1.8129133566428555
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,152.64719630123594,785.3017467581312,1.1760912590556813
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,138.91854213354432,787.8462024097664,1.6020599913279623
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,125.14757203218474,790.1506724761102,2.484299839346786
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,111.33848076805238,792.2144549932563,2.8356905714924254
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,97.495474724118,794.0369213130576,3.3283796034387376
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,83.62277061412277,795.6175162946187,3.399673721481038
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,69.72459419812651,796.9557584733965,3.3636119798921444
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,55.80517899530019,798.0512402078593,3.2405492482826
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,41.868764994355175,798.9036278036591,2.9370161074648142
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,27.919597362000864,799.5126616152766,2.6532125137753435
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,13.961925149826879,799.878156125113,2.311753861055754
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,4.898587196589413e-14,800.0,1.8750612633917
48.4,0.46,6.39,0.4975,-45.95,200.0,26.3,-0.63,241.02,0,0,0,0,1,0,0,-13.961925149826781,799.878156125113,1.3010299956639813
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,46.98463103929542,17.101007166283434,1.7781512503836436
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,46.35919272833937,18.7303296707956,2.8260748027008264
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,45.67727288213004,20.33683215379001,3.534026106056135
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,44.93970231495835,21.91855733945387,3.9943171526696366
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,44.14737964294635,23.473578139294542,4.526339277389844
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,43.30127018922194,24.999999999999996,4.842609239610562
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,42.4024048078213,26.495963211660246,4.977723605288848
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,41.45187862775209,27.959645173537346,5.093421685162235
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,40.45084971874737,29.389262614623657,5.161368002234975
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,39.40053768033609,30.783073766282914,5.230448921378274
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,38.302222155948904,32.13938048432696,5.2455126678141495
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,37.157241273869715,33.456530317942914,5.133538908370218
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,35.96699001693256,34.73291852294986,4.976349979003273
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,34.73291852294986,35.96699001693256,4.739572344450092
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,33.456530317942914,37.157241273869715,4.389166084364533
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,32.13938048432697,38.302222155948904,4.214843848047698
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,30.783073766282914,39.4005376803361,3.8750612633917
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,29.389262614623657,40.45084971874737,3.5563025007672873
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,27.95964517353734,41.45187862775209,3.1702617153949575
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,26.495963211660246,42.402404807821306,2.4771212547196626
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,25.000000000000007,43.30127018922193,2.2671717284030137
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,23.473578139294542,44.14737964294634,1.6532125137753437
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,91.35454576426008,40.67366430758002,1.6532125137753437
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,89.8794046299167,43.83711467890774,3.0718820073061255
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,88.2947592858927,46.947156278589084,3.7024305364455254
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,86.60254037844388,49.99999999999999,4.193124598354461
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,84.8048096156426,52.99192642332049,4.517195897949974
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,82.90375725550417,55.91929034707469,4.640481436970422
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,80.90169943749474,58.778525229247315,4.722633922533812
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,78.80107536067219,61.56614753256583,4.790285164033242
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,76.60444431189781,64.27876096865393,4.7419390777291985
40.9,0.46,5.37,0.4181,-26.78,200.0,23.3,-0.53,245.56,0,0,0,0,1,0,0,74.31448254773943,66.91306063588583,4.606381365110605
